track_id	s_acousticness	s_danceability	s_energy	s_instrumentalness	s_liveness	s_loudness	s_speechiness	s_valence	s_tempo	genre
TRAGVJI128F9331513	0.942	0.348	0.119	0.929	0.111	-22.398	0.0625	0.0464	81.598	New Age
TRAGVZL128F42942CE	0.228	0.734	0.619	2.83e-05	0.172	-8.976	0.0466	0.651	119.646	Country
TRAGWKC128F1452CDB	0.0377	0.654	0.661	0.0	0.122	-7.286	0.0522	0.451	94.059	Folk
TRAGWUL128F428DF40	0.125	0.729	0.867	0.0	0.0868	-9.517	0.323	0.846	93.983	Rap
TRAGWVI128F428ED0E	0.621	0.572	0.448	0.0218	0.111	-11.373	0.0357	0.738	121.792	Jazz
TRAGXNT12903CEB1B9	0.602	0.614	0.488	1.45e-05	0.125	-5.142	0.025	0.274	76.411	Blues
TRAGXVV12903CFF744	0.00102	0.482	0.971	0.0	0.326	-3.936	0.0964	0.477	81.011	Pop_Rock
TRAGYKT128F92F5D8A	0.609	0.631	0.554	2.77e-06	0.081	-5.459	0.0561	0.783	86.375	Latin
TRAGYOU128EF3625E1	0.236	0.653	0.547	0.0	0.35	-8.185	0.484	0.768	83.987	Reggae
TRAGYPG128F9326C28	0.973	0.593	0.466	0.0105	0.417	-7.677	0.0371	0.704	79.843	Blues
TRAGYTZ128F92F4829	0.774	0.737	0.164	0.0	0.219	-15.695	0.556	0.576	117.084	Rap
TRAGZPT128F93131D5	0.983	0.56	0.226	4.08e-05	0.0966	-15.531	0.437	0.87	170.747	International
TRAHASG12903CDA65B	0.00441	0.573	0.535	0.000617	0.157	-7.38	0.0541	0.297	94.512	RnB
TRAHBAL128F9336224	0.867	0.559	0.451	2.48e-05	0.722	-17.44	0.473	0.648	76.773	Vocal
TRAHBKZ128F92D38C4	0.189	0.828	0.74	0.00242	0.356	-7.259	0.133	0.524	89.896	Reggae
TRAHCAX128F92F9CFD	0.176	0.832	0.232	0.0	0.325	-15.112	0.143	0.551	81.927	Reggae
TRAHCBR128F92FACF2	0.657	0.588	0.713	0.00135	0.1	-9.951	0.0461	0.539	99.989	International
TRAHDSO128F14A276C	0.825	0.649	0.314	0.0	0.149	-13.865	0.0375	0.657	117.11	RnB
TRAHFAH12903CA7F20	0.48	0.761	0.545	0.0	0.13	-5.269	0.0373	0.275	127.018	Reggae
TRAHFMS128F424FA58	0.00983	0.563	0.564	0.00341	0.112	-10.235	0.0309	0.613	137.294	Latin
TRAHFOU128F42B3F2A	0.743	0.615	0.092	0.0	0.123	-22.456	0.852	0.674	78.904	Rap
TRAHFQL12903CD4CBE	0.747	0.714	0.742	0.0355	0.102	-9.241	0.322	0.0955	94.918	Rap
TRAHFYD128F426BBAD	0.501	0.439	0.346	0.00144	0.428	-17.635	0.0533	0.803	49.194	Blues
TRAHGMC128F92FB531	0.912	0.53	0.297	0.000384	0.123	-9.47	0.0401	0.267	132.915	Blues
TRAHHWV12903CBF265	0.144	0.782	0.926	0.000469	0.224	-5.192	0.0804	0.751	109.144	RnB
TRAHJCI128F92FFB38	0.00631	0.905	0.601	2.4e-06	0.107	-15.904	0.301	0.526	107.846	Rap
TRAHJTN12903CA4C8F	0.526	0.785	0.496	0.0	0.0509	-8.591	0.0861	0.517	79.879	Reggae
TRAHKTB128F424DF01	0.633	0.562	0.481	1.41e-06	0.247	-11.821	0.0663	0.676	144.407	RnB
TRAHKUA128F9308A2C	0.909	0.592	0.143	0.000261	0.114	-12.662	0.0514	0.363	125.353	Folk
TRAHMED128F93332CB	0.0767	0.801	0.782	0.0	0.309	-9.48	0.152	0.931	110.44	Country
TRAHMOG128F9339017	2.81e-05	0.587	0.948	0.341	0.284	-4.961	0.0464	0.796	120.042	Pop_Rock
TRAHOJR128F92F30C0	0.431	0.751	0.818	0.0	0.116	-5.543	0.0508	0.901	114.009	Blues
TRAHORN128F4237181	0.431	0.566	0.844	0.0158	0.106	-5.687	0.0307	0.921	134.786	Blues
TRAHPLY128F429C5BD	0.927	0.337	0.114	0.00499	0.115	-14.816	0.0334	0.16	88.667	Folk
TRAHPVO128F428E87E	0.00286	0.545	0.785	0.000778	0.0858	-4.916	0.0293	0.42	124.965	Pop_Rock
TRAHQCR128F4260441	0.675	0.714	0.426	0.835	0.0872	-19.49	0.0385	0.264	114.444	Electronic
TRAHQPA128F934526D	0.406	0.391	0.643	0.185	0.224	-8.363	0.115	0.508	163.352	Blues
TRAHRBF12903CC5F14	0.69	0.632	0.482	2.36e-05	0.275	-7.749	0.0243	0.453	96.956	Folk
TRAHRFD12903CD8E86	0.73	0.589	0.416	0.0123	0.0877	-9.991	0.028	0.104	111.893	International
TRAHRIN128F9314D58	0.936	0.44	0.154	0.000253	0.132	-15.704	0.0383	0.248	114.609	Vocal
TRAHRLI128F933D96F	0.158	0.778	0.521	1.31e-06	0.0565	-11.649	0.166	0.783	171.334	Reggae
TRAHRTR12903CBE092	0.753	0.632	0.184	0.0998	0.0812	-15.855	0.0328	0.508	67.998	Blues
TRAHSJI128F1496F12	0.174	0.327	0.33	0.837	0.0818	-18.516	0.0532	0.294	90.001	Electronic
TRAHTFN128F9330150	0.0244	0.572	0.981	0.144	0.235	-5.091	0.0894	0.472	135.034	Electronic
TRAHTUD128F92FB7EE	0.099	0.839	0.562	0.564	0.404	-12.61	0.119	0.406	89.651	Reggae
TRAHVEE128F426D1E8	0.314	0.505	0.552	0.0	0.329	-6.944	0.343	0.554	85.439	Rap
TRAHVYQ128F429826B	0.16	0.676	0.35	0.711	0.0931	-11.563	0.0355	0.54	91.279	New Age
TRAHWAU128F1461E47	0.93	0.642	0.0726	0.000314	0.0763	-16.391	0.0378	0.164	66.999	Vocal
TRAHWMN128F145DB77	0.0418	0.706	0.573	0.000323	0.151	-13.834	0.0394	0.966	99.257	Latin
TRAHWPA128F4231F68	0.557	0.629	0.673	2.28e-06	0.281	-6.102	0.0333	0.952	137.193	Country
TRAHWSJ12903CFC1F7	0.000732	0.487	0.887	1.12e-05	0.343	-6.281	0.0373	0.612	143.673	International
TRAHWTY128F92FE66B	0.335	0.538	0.188	0.0	0.146	-14.925	0.0302	0.18	100.497	Folk
TRAHWWM128F4294AF4	0.0431	0.772	0.803	0.18	0.0559	-5.48	0.044	0.643	109.103	Blues
TRAHXFG12903CCED81	0.901	0.529	0.481	0.0258	0.0893	-10.011	0.0368	0.819	173.286	Blues
TRAHZBM128EF34B6B5	0.00384	0.156	0.616	0.0	0.068	-7.703	0.0314	0.554	50.689	Electronic
TRAHZJB12903CF2413	0.0783	0.771	0.836	5.63e-05	0.0602	-3.134	0.0754	0.861	99.98	International
TRAHZLE128F426F9F8	0.764	0.64	0.302	8.99e-06	0.14	-12.522	0.0321	0.411	98.907	Folk
TRAIALS128F425A9E3	0.147	0.761	0.558	0.00394	0.0613	-12.965	0.0351	0.925	119.773	New Age
TRAIAOL12903CEB667	0.525	0.603	0.32	3.21e-05	0.165	-12.714	0.0283	0.179	114.176	International
TRAIAQW128F422E97D	0.864	0.443	0.289	0.836	0.629	-18.33	0.05	0.265	119.021	Electronic
TRAIASF128F423DC09	0.164	0.555	0.73	1.24e-06	0.595	-3.267	0.0294	0.498	104.102	Vocal
TRAIATD128F9331CD6	0.102	0.658	0.747	0.0	0.0402	-7.905	0.0459	0.698	90.206	RnB
TRAIAUF128F421DCED	0.481	0.236	0.632	0.808	0.12	-13.113	0.0995	0.0325	116.546	Electronic
TRAIBYS12903CAE55D	0.519	0.554	0.411	0.857	0.104	-17.338	0.0352	0.381	120.167	Folk
TRAICGE128F930DFDE	0.656	0.476	0.502	0.0298	0.0933	-12.874	0.0312	0.261	120.235	New Age
TRAICKK128F421847C	0.0101	0.57	0.934	0.819	0.286	-6.268	0.0722	0.714	91.131	Blues
TRAIDZT12903D02423	0.975	0.463	0.264	1.92e-05	0.2	-17.697	0.0319	0.372	103.083	New Age
TRAIFHE128F428756D	0.958	0.624	0.616	0.000163	0.131	-12.129	0.0656	0.596	99.982	Blues
TRAIFVH12903CF1139	0.0269	0.691	0.847	0.0109	0.685	-11.004	0.0467	0.944	121.495	RnB
TRAIGAT128F9328FBA	4.68e-05	0.495	0.697	0.642	0.126	-4.794	0.0325	0.131	131.989	Pop_Rock
TRAIGJN128F147C75D	0.0565	0.611	0.697	0.0	0.123	-14.229	0.0483	0.744	155.653	Country
TRAIGTJ128F425D552	0.277	0.343	0.709	0.0	0.112	-2.795	0.0584	0.445	74.86	Latin
TRAIGVN128F4247244	0.0314	0.451	0.726	0.0	0.505	-5.914	0.346	0.348	137.952	Rap
TRAIHRK128F9317524	0.837	0.653	0.553	0.145	0.221	-12.964	0.0366	0.714	112.31	Pop_Rock
TRAIHSC128F422685F	0.918	0.29	0.227	0.0	0.101	-12.091	0.0327	0.229	62.836	Folk
TRAIHSY128F1484AB6	0.615	0.517	0.477	0.0	0.598	-9.661	0.0363	0.461	126.675	RnB
TRAIIJF128F4266603	0.173	0.327	0.461	0.0	0.0875	-5.073	0.0554	0.765	168.603	Latin
TRAIIVM128F92DFE66	0.385	0.708	0.696	0.869	0.217	-9.034	0.0356	0.611	95.777	Electronic
TRAIJCB128F4237212	0.712	0.674	0.762	1.58e-06	0.338	-5.932	0.0607	0.666	159.879	Reggae
TRAIJCD128F14682AB	0.285	0.417	0.893	0.846	0.647	-8.421	0.078	0.14	160.004	Electronic
TRAIJHM128F42B8213	0.00405	0.681	0.882	0.000521	0.313	-6.234	0.0312	0.915	128.003	Vocal
TRAIJQV128F421B159	0.119	0.282	0.652	0.373	0.35	-6.353	0.0299	0.432	109.106	Blues
TRAIKQH128F9342C57	0.000465	0.594	0.6	0.876	0.106	-5.165	0.0759	0.151	149.962	Latin
TRAIKUF12903CA60D6	0.318	0.735	0.501	0.000945	0.139	-6.273	0.0809	0.605	87.828	RnB
TRAIKXO128F92F9D77	0.9	0.647	0.266	0.698	0.148	-15.063	0.0521	0.348	91.961	New Age
TRAIKYG12903CF5DCB	0.912	0.446	0.0531	0.00729	0.0879	-22.441	0.0448	0.0847	116.67	Vocal
TRAILFV128F424EF38	0.509	0.642	0.513	0.011	0.892	-11.699	0.0322	0.243	137.111	Pop_Rock
TRAILJJ128F1468B42	0.936	0.237	0.113	3.87e-06	0.137	-16.512	0.0353	0.266	65.201	International
TRAIMSD128F93609B9	0.035	0.809	0.712	0.894	0.131	-11.793	0.0407	0.828	125.019	Electronic
TRAIPUM128F92DCC5E	0.682	0.338	0.338	0.307	0.23	-12.11	0.0502	0.508	74.739	Blues
TRAIPZU128F42418F0	0.254	0.924	0.718	0.0	0.113	-7.472	0.138	0.734	114.753	Rap
TRAIQOU12903CB3DD5	0.00273	0.978	0.536	1.77e-06	0.12	-8.536	0.267	0.715	114.899	Electronic
TRAISBI128F92EEC46	0.194	0.427	0.314	0.722	0.0932	-15.007	0.0333	0.314	110.24	Jazz
TRAISSE12903CE77EF	0.235	0.339	0.489	0.604	0.0933	-11.836	0.0288	0.521	110.839	Folk
TRAITEF128F931628D	0.822	0.409	0.261	0.276	0.114	-12.334	0.0281	0.138	141.757	Folk
TRAITJA12903CECB2E	0.133	0.876	0.417	9.24e-05	0.103	-10.81	0.0369	0.704	104.001	RnB
TRAIVWA128F93506E8	0.94	0.372	0.0999	1.53e-05	0.133	-13.856	0.0398	0.297	111.564	Folk
TRAIWAT128F4285789	0.00458	0.301	0.583	0.0	0.101	-7.272	0.0296	0.262	130.375	Reggae
TRAIXVI128F92F2631	0.68	0.552	0.483	0.0362	0.241	-12.232	0.03	0.956	143.757	Folk
TRAIYIK128F14A6C86	0.024	0.637	0.727	1.43e-05	0.104	-7.501	0.0363	0.717	94.061	RnB
TRAIZCJ128F1462DEB	0.0232	0.583	0.838	4.1e-06	0.155	-6.963	0.0369	0.834	81.454	Country
TRAIZWI128F4247EFD	0.616	0.507	0.394	3.32e-06	0.117	-5.363	0.0288	0.173	128.885	Country
TRAJAPE128F4291AC9	0.81	0.699	0.383	0.0	0.0958	-7.492	0.0301	0.328	108.403	Pop_Rock
TRAJAXS128F42603C5	0.325	0.585	0.398	0.0	0.0639	-13.518	0.0273	0.308	79.212	Country
TRAJBIZ128F4252408	0.987	0.275	0.1	0.558	0.153	-22.822	0.0323	0.0697	95.829	New Age
TRAJCEY128F4263783	0.146	0.55	0.709	0.0	0.627	-4.677	0.321	0.632	79.995	Rap
TRAJCGE128F427E84C	0.937	0.457	0.348	0.565	0.793	-16.809	0.173	0.404	69.532	Electronic
TRAJCQT128F92CC916	0.00317	0.598	0.726	0.206	0.108	-8.417	0.0336	0.885	125.006	Electronic
TRAJDHM128F148DF0D	0.322	0.473	0.465	0.000238	0.429	-7.3	0.0634	0.858	176.437	Latin
TRAJDKU128F9335656	0.35	0.865	0.576	0.0203	0.036	-12.44	0.0473	0.802	120.593	Reggae
TRAJECO128EF34B3C7	0.534	0.623	0.513	0.935	0.242	-9.839	0.0442	0.474	101.638	Jazz
TRAJEPR128F930A683	0.752	0.579	0.518	0.0561	0.204	-11.153	0.0409	0.824	97.296	International
TRAJFCY128E07854CB	0.655	0.642	0.127	0.0	0.0804	-23.017	0.0357	0.591	115.813	Vocal
TRAJHLG128E078D754	0.909	0.727	0.0663	0.0	0.303	-14.114	0.0519	0.534	88.382	Vocal
TRAJHLM128F92FE154	0.44	0.576	0.526	0.715	0.101	-14.675	0.0317	0.924	133.129	Country
TRAJJEN128F4247F1E	0.00222	0.469	0.726	0.0	0.897	-6.695	0.285	0.333	102.229	Rap
TRAJLET128F42184C5	0.000149	0.63	0.768	0.815	0.698	-6.048	0.0739	0.594	94.018	Blues
TRAJMQE128F9322DDD	0.0179	0.466	0.955	1.28e-05	0.535	-4.426	0.0754	0.381	106.204	Latin
TRAJNYD128F934E0C4	0.645	0.677	0.412	0.00477	0.12	-11.719	0.0316	0.503	135.068	Folk
TRAJOBF128F93354E2	0.0191	0.449	0.946	0.000291	0.171	-4.288	0.0563	0.732	176.065	Latin
TRAJONO12903CEEE7D	0.183	0.611	0.661	0.0	0.122	-5.423	0.163	0.841	177.484	RnB
TRAJOTJ128F428CAB3	0.863	0.61	0.496	6.57e-05	0.114	-7.754	0.0366	0.798	199.134	Country
TRAJPWK128F42B01E1	0.224	0.627	0.837	1.41e-05	0.152	-8.628	0.0772	0.722	112.681	RnB
TRAJPXV128F426011A	0.011	0.671	0.698	0.909	0.0808	-11.936	0.0415	0.308	120.092	New Age
TRAJQBW128F42A069D	0.542	0.408	0.153	0.882	0.103	-23.52	0.0371	0.604	150.044	International
TRAJQKZ128F92C9A22	0.748	0.546	0.392	0.0	0.352	-9.288	0.401	0.502	70.791	Reggae
TRAJRQZ12903CF5399	0.136	0.44	0.921	0.915	0.101	-8.218	0.0452	0.266	146.027	Electronic
TRAJSKZ128F4265DB8	0.684	0.446	0.463	0.00177	0.163	-7.437	0.045	0.565	97.19	Blues
TRAJUHC128F425C9D0	0.691	0.717	0.864	0.0106	0.175	-9.868	0.0711	0.536	131.951	RnB
TRAJUPM12903CC5C31	0.398	0.532	0.432	1.48e-05	0.78	-11.984	0.624	0.354	93.694	Rap
TRAJVAE128F4252FD0	0.536	0.467	0.172	0.0978	0.0761	-18.495	0.0321	0.25	90.379	Jazz
TRAJVBC128F92F76B2	0.871	0.595	0.398	0.78	0.0825	-16.101	0.0445	0.623	128.78	New Age
TRAJWCS12903CE952D	0.94	0.461	0.205	0.862	0.0996	-16.678	0.0281	0.406	81.266	Pop_Rock
TRAJXIZ128F421B6DC	0.284	0.574	0.486	0.00136	0.277	-13.693	0.0402	0.792	112.628	Blues
TRAJXTW12903CA58F4	0.602	0.59	0.391	0.0	0.049	-12.926	0.0298	0.468	140.006	Jazz
TRAJYKE128F92E25D7	0.408	0.78	0.639	0.104	0.139	-6.713	0.0392	0.96	147.262	Blues
TRAJYLW128F4287569	0.946	0.57	0.466	8.11e-05	0.133	-12.495	0.0345	0.398	107.61	Blues
TRAJZAY128F92F873C	0.213	0.896	0.531	0.0	0.137	-10.637	0.0844	0.962	111.976	Blues
TRAKAID128F149FA44	0.203	0.753	0.679	0.549	0.203	-9.737	0.0428	0.561	122.013	Electronic
TRAKBCV128F4232BB1	0.0727	0.653	0.953	0.709	0.4	-5.701	0.0524	0.796	140.001	Rap
TRAKBHB12903CC11EB	0.42	0.731	0.834	0.0	0.285	-4.614	0.18	0.678	91.019	Rap
TRAKBJU12903CD1E0C	0.612	0.491	0.232	0.756	0.144	-15.156	0.043	0.192	114.748	Jazz
TRAKCNI128F427BA71	0.731	0.616	0.437	0.00312	0.147	-17.767	0.0415	0.772	170.099	International
TRAKCPH128F930F9CD	0.616	0.952	0.888	0.679	0.0543	-6.944	0.069	0.707	115.028	New Age
TRAKCSV128F424CA8D	0.434	0.503	0.616	0.000187	0.649	-11.848	0.135	0.172	103.386	Rap
TRAKDEP128F4284C28	0.288	0.542	0.492	0.0	0.374	-10.686	0.0277	0.371	145.383	New Age
TRAKDMR128F9329058	0.0123	0.815	0.408	0.236	0.139	-16.514	0.111	0.836	89.043	RnB
TRAKEGJ12903CF3D4B	0.415	0.534	0.463	0.0085	0.696	-18.158	0.21	0.427	72.642	Pop_Rock
TRAKGHW12903CFADB4	0.94	0.322	0.183	0.000237	0.0863	-13.559	0.0379	0.54	172.097	Folk
TRAKGIK128F9304025	0.553	0.348	0.618	0.000353	0.118	-7.916	0.0308	0.503	86.785	Latin
TRAKGIU128F92D2220	0.711	0.268	0.00378	0.801	0.338	-20.577	0.348	0.0278	93.039	Electronic
TRAKIBZ128F1454BFB	0.931	0.275	0.268	0.939	0.063	-20.241	0.0342	0.223	108.129	New Age
TRAKIRF128F9302A56	0.076	0.484	0.711	0.118	0.281	-4.786	0.0432	0.486	122.535	Blues
TRAKJHR128F421A252	0.9	0.428	0.217	0.0235	0.108	-15.388	0.0297	0.294	101.576	Vocal
TRAKKGJ128F1469B28	0.696	0.676	0.542	0.231	0.0934	-11.487	0.0358	0.78	134.056	International
TRAKKIK128F146A7BC	0.605	0.74	0.596	0.0	0.124	-7.51	0.0592	0.962	146.284	Reggae
TRAKKLW128F9317389	0.95	0.37	0.207	0.966	0.103	-20.126	0.0401	0.438	158.898	New Age
TRAKKOH128F42AF40E	0.663	0.377	0.481	0.0	0.0965	-9.676	0.0507	0.197	150.514	Latin
TRAKLYO128F427AFA0	0.265	0.628	0.869	1.97e-05	0.0459	-8.15	0.248	0.772	162.283	Latin
TRAKOEW128F1483313	0.118	0.701	0.901	0.0697	0.0674	-8.451	0.0814	0.396	90.049	Pop_Rock
TRAKPIZ128F425FD8B	0.000652	0.842	0.752	0.921	0.0798	-5.783	0.231	0.369	125.021	Electronic
TRAKPUS128F148F0A2	0.499	0.775	0.605	0.000598	0.148	-12.313	0.0447	0.964	130.038	International
TRAKRLP128F930CCA7	0.00281	0.744	0.708	0.213	0.0812	-7.41	0.0553	0.567	98.016	Electronic
TRAKRQS128F4238518	0.675	0.579	0.424	0.0178	0.106	-11.327	0.425	0.695	185.605	Pop_Rock
TRAKRRT128F9348376	0.674	0.502	0.169	2.27e-05	0.219	-13.456	0.0447	0.18	150.146	Latin
TRAKSUB128F429E3F0	0.329	0.568	0.634	0.0	0.376	-9.945	0.119	0.662	136.824	Latin
TRAKSZP128F42646B7	0.000406	0.433	0.586	2.34e-05	0.067	-10.057	0.0266	0.47	92.783	Blues
TRAKTDI128F428744A	0.867	0.608	0.809	0.224	0.734	-6.211	0.0457	0.924	79.588	Blues
TRAKTOY128F427B5A9	0.277	0.43	0.837	0.0	0.138	-7.07	0.0708	0.961	99.745	Latin
TRAKTVV128F930A94C	0.521	0.737	0.343	0.0126	0.112	-17.415	0.0319	0.676	124.73	Folk
TRAKUMO128F1499234	0.958	0.465	0.163	0.000716	0.125	-18.23	0.038	0.426	62.864	Vocal
TRAKUTY12903CA0700	0.446	0.576	0.601	0.00138	0.343	-8.175	0.118	0.747	138.497	Blues
TRAKVEB128F428913C	0.949	0.517	0.0974	0.000185	0.111	-16.107	0.0346	0.34	129.533	RnB
TRAKVRZ128EF342CE5	0.000655	0.846	0.324	0.881	0.108	-8.65	0.106	0.154	129.979	Electronic
TRAKVXU128F92D733D	0.382	0.598	0.447	8.35e-05	0.132	-9.322	0.0293	0.291	84.629	Folk
TRAKWNS128F92E3B4E	0.982	0.419	0.444	0.0649	0.249	-6.226	0.033	0.67	71.35	Blues
TRAKXJX128F92FB667	0.0428	0.854	0.934	3.74e-06	0.506	-2.662	0.248	0.809	95.579	Rap
TRAKYFU128F9348402	0.238	0.635	0.85	0.0129	0.117	-6.5	0.0489	0.864	150.031	Latin
TRAKYHY128F933BB51	0.147	0.6	0.869	0.0	0.144	-3.28	0.109	0.528	121.94	Rap
TRAKYRE128F42A8D75	0.645	0.652	0.385	1.07e-06	0.138	-9.409	0.0319	0.358	88.922	Folk
TRAKYRX128F92F204F	0.88	0.432	0.117	0.000419	0.0878	-19.956	0.0308	0.157	84.315	Folk
TRALAUC12903CC3D4F	0.00554	0.758	0.35	4.71e-06	0.299	-15.538	0.085	0.842	143.235	Reggae
TRALBMC128F9353D71	0.0711	0.419	0.823	0.0	0.151	-5.55	0.0436	0.293	100.463	Country
TRALBNH12903CF7788	0.598	0.853	0.536	0.134	0.092	-8.63	0.0652	0.631	100.029	Jazz
TRALCRL128F1498E8F	0.659	0.179	0.214	0.833	0.0591	-10.632	0.0371	0.0727	114.872	Jazz
TRALCTG12903C97914	0.927	0.282	0.112	0.000124	0.544	-19.058	0.0403	0.148	90.887	RnB
TRALEKH128F145A3F1	0.0299	0.803	0.93	0.0966	0.0802	-8.72	0.178	0.286	129.023	RnB
TRALENG128F14986B0	0.965	0.275	0.209	0.00266	0.28	-16.374	0.0334	0.285	87.869	Latin
TRALEWO128F92E0838	0.0766	0.76	0.9	0.0	0.092	-3.971	0.244	0.511	92.002	Rap
TRALEXX128F424B837	0.641	0.535	0.316	0.0	0.343	-8.305	0.0351	0.463	118.346	Jazz
TRALFLA128F427E976	0.0033	0.543	0.565	0.145	0.127	-9.468	0.028	0.673	95.022	Pop_Rock
TRALFYM128F92D2885	0.423	0.481	0.702	3.57e-05	0.141	-8.474	0.0349	0.588	118.649	Folk
TRALGFE128F4272FE9	0.932	0.632	0.167	0.878	0.0777	-16.488	0.0983	0.68	95.409	Jazz
TRALGJO128F42898FF	0.815	0.476	0.447	0.00112	0.219	-8.238	0.0318	0.342	121.39	Jazz
TRALGQR128F93354E6	0.00472	0.376	0.964	1.52e-06	0.0495	-3.38	0.0803	0.418	175.123	Latin
TRALHCD128F92F5362	0.000658	0.576	0.726	0.0	0.0997	-5.387	0.0291	0.41	126.032	Pop_Rock
TRALITJ128F92FFFEA	0.101	0.721	0.373	0.0	0.218	-9.081	0.15	0.814	206.101	Blues
TRALJAA128F92F7EC8	0.968	0.186	0.0506	0.0658	0.157	-20.046	0.0418	0.098	79.28	New Age
TRALJUJ128F428652C	0.068	0.803	0.92	3.05e-05	0.254	-5.725	0.17	0.643	103.483	Rap
TRALKHV128F4270340	0.942	0.693	0.298	0.000777	0.161	-10.564	0.044	0.762	144.828	Vocal
TRALKSM128F42144BE	0.309	0.817	0.438	0.0	0.627	-8.038	0.484	0.853	95.258	RnB
TRALLAZ12903CF581F	0.653	0.481	0.593	0.00821	0.115	-8.856	0.0453	0.842	88.025	Blues
TRALLHP128F4280A2F	0.902	0.391	0.209	0.438	0.0816	-13.509	0.0365	0.0994	81.804	New Age
TRALLXF128F42556E0	0.0457	0.553	0.745	2.52e-06	0.141	-12.353	0.0839	0.695	139.835	Blues
TRALMOH128F9337CD6	8.56e-05	0.493	0.996	0.873	0.0394	-6.162	0.0705	0.524	149.992	Electronic
TRALMVR128F92F2D4A	0.716	0.415	0.312	0.00489	0.0927	-11.707	0.0385	0.142	92.871	New Age
TRALNOD128F4264AEB	0.208	0.717	0.702	0.00407	0.247	-12.667	0.0719	0.884	99.93	RnB
TRALNTD128F4227418	0.551	0.787	0.63	0.0	0.0269	-6.642	0.0292	0.607	98.881	Vocal
TRALNTK12903CF4AF6	0.0866	0.613	0.739	0.0	0.214	-6.269	0.0422	0.905	151.292	Country
TRALPFL128F92E5CC5	0.00169	0.712	0.449	0.794	0.0725	-9.914	0.0974	0.823	130.801	Reggae
TRALQGQ128F427E682	0.0688	0.739	0.881	0.000134	0.322	-2.347	0.13	0.71	101.995	Latin
TRALQTL128F9348297	0.73	0.636	0.307	6.83e-06	0.0307	-16.743	0.0393	0.619	70.024	Blues
TRALQVZ128F92EA069	0.0225	0.661	0.638	0.0	0.0656	-8.841	0.306	0.39	90.648	Rap
TRALRLU128F930E2AB	0.113	0.553	0.441	0.0093	0.0782	-19.251	0.0306	0.58	139.919	International
TRALRMS128F93150FF	0.824	0.302	0.448	0.0	0.178	-10.666	0.0357	0.353	115.963	Vocal
TRALROL128F9306984	0.381	0.633	0.689	0.0	0.128	-6.716	0.0292	0.669	151.32	Reggae
TRALRUH128F931F304	0.0752	0.49	0.708	0.00971	0.0931	-7.09	0.0469	0.203	145.047	Latin
TRALSAU128F92FB7F7	0.0188	0.806	0.702	0.938	0.395	-10.731	0.036	0.922	126.019	Reggae
TRALSBF128F9301242	0.855	0.701	0.355	0.0	0.111	-9.878	0.115	0.897	125.827	Latin
TRALSGC128E078C4C9	0.109	0.748	0.448	4.41e-05	0.113	-9.611	0.0257	0.57	108.125	RnB
TRALSPG128F9328739	0.45	0.422	0.607	0.00156	0.107	-7.803	0.0402	0.856	115.339	International
TRALUQK128F422F104	0.058	0.923	0.677	9.16e-05	0.126	-14.261	0.146	0.508	92.202	Reggae
TRALUQY128F930C534	0.156	0.701	0.666	0.0136	0.316	-8.311	0.227	0.587	144.261	Rap
TRALURI128F9367A28	0.601	0.549	0.207	2.58e-06	0.0897	-16.409	0.0348	0.499	76.64	Country
TRALVLH128F9322167	0.0517	0.398	0.504	0.036	0.143	-8.853	0.0302	0.422	158.911	Country
TRALVNZ12903CFFF51	0.000899	0.846	0.572	0.16	0.0831	-13.619	0.0754	0.66	122.559	Rap
TRALVWU12903CE67BA	0.769	0.576	0.472	0.432	0.133	-9.864	0.0429	0.306	130.005	New Age
TRALVXA128F930CA20	0.9	0.643	0.0846	0.00392	0.135	-19.711	0.0323	0.344	76.177	Folk
TRALWOE128F4277B02	0.0147	0.383	0.514	0.482	0.371	-12.196	0.0277	0.529	79.169	Pop_Rock
TRALZFE128F931737D	0.849	0.431	0.199	0.561	0.0939	-20.973	0.0369	0.116	108.396	New Age
TRALZGC128F1453545	0.0215	0.695	0.674	0.000384	0.279	-7.323	0.152	0.549	79.915	Reggae
TRAMAKA128F93462CC	0.021	0.397	0.759	0.0	0.434	-10.818	0.225	0.356	71.766	Jazz
TRAMAYD128F426DDBD	0.995	0.618	0.292	0.000309	0.148	-14.764	0.0342	0.61	139.79	Blues
TRAMBGU128F4269A0B	0.452	0.642	0.45	0.00152	0.107	-9.53	0.0382	0.187	160.651	RnB
TRAMBUW128E078F8EA	0.0589	0.695	0.536	3.37e-05	0.161	-16.303	0.0517	0.955	148.104	Reggae
TRAMCHM128EF365672	0.862	0.523	0.286	1.06e-06	0.937	-20.349	0.926	0.581	91.329	Folk
TRAMDUU128F931E621	0.0504	0.77	0.389	0.0	0.0895	-9.541	0.219	0.368	89.033	Rap
TRAMDVH12903CDCD55	0.292	0.501	0.569	0.0	0.177	-3.913	0.0279	0.193	99.573	Country
TRAMFKB128F9354541	0.611	0.558	0.421	1.22e-06	0.101	-8.013	0.0295	0.186	124.858	International
TRAMFUG128F4293191	0.283	0.682	0.614	0.912	0.107	-12.053	0.0543	0.434	94.273	Electronic
TRAMGUT12903CEDE40	0.628	0.471	0.341	0.000444	0.114	-13.087	0.0582	0.255	98.677	Latin
TRAMHGO128F9352366	0.711	0.54	0.731	0.0397	0.0823	-12.201	0.0403	0.898	149.251	Folk
